1913,1455979,2
2825,1455979,3
2824,1455979,3
914,1455979,3
1315,1455979,3
4228,1455979,3
1000,1455979,3
4316,26887153,4
3024,26887153,3
444,26887153,4
4334,26887153,3
3864,26887153,4
4348,26887153,4
4349,26887153,3
1254,26887153,2
4350,26887153,4
4363,26887153,4
4364,26887153,4
4365,26887153,4
632,1294181,3
4438,1307957,3
4440,1307957,4
4444,1307957,4
4446,1307957,3
2738,1307957,3
1002,1307957,2
2375,1307957,3
4457,1307957,3
4512,1455979,3
172,1455979,3
4517,1455979,3
12,1455979,3
4521,1455979,3
4523,1455979,3
1955,1455979,2
4527,1455979,3
584,1294181,4
2272,1294181,4
4609,26887153,3
4610,26887153,2
376,26887153,2
979,1294181,5
4615,1294181,4
4616,1294181,3
4617,1294181,5
1179,1294181,5
4622,26887153,4
4623,26887153,4
4634,26887153,3
3439,26887153,4
3928,26887153,4
4635,26887153,3
1315,26887153,3
3314,26887153,3
15,1307957,3
3121,1307957,3
4678,1307957,4
1801,1307957,3
2139,1307957,3
4679,1307957,3
464,1307957,3
1682,1307957,4
4752,1455979,3
3420,1455979,3
2647,1455979,3
4766,1455979,3
1082,1455979,3
4775,1455979,4
4858,1294181,3
4867,1294181,4
4870,1294181,4
3548,26887153,2
4885,26887153,3
4898,1294181,4
4900,1294181,4
4905,26887153,4
4906,26887153,3
4907,26887153,3
2138,26887153,5
1169,26887153,3
162,26887153,2
4438,26887153,2
3379,1307957,4
2550,1307957,3
1913,1307957,3
4978,1307957,3
1285,1307957,3
4097,1307957,3
2129,1455979,3
5023,1455979,3
5024,1455979,3
5026,1455979,3
5028,1455979,3
5029,1455979,3
4135,1455979,3
1949,1455979,3
5037,1455979,4
5208,1294181,5
5210,1294181,4
212,1294181,3
2509,1294181,4
4444,1294181,4
4144,1307957,4
2355,1307957,3
17,1307957,1
5243,1307957,3
5245,1307957,3
5247,1307957,3
2542,1307957,2
2904,1307957,3
1439,1455979,3
5271,1455979,2
2271,1455979,3
4867,1455979,3
5282,1455979,3
2100,1455979,3
3045,1455979,3
2277,1455979,3
5497,1455979,4
585,1455979,2
223,1455979,5
1915,1307957,3
3166,1307957,3
2163,1307957,2
5740,1455979,3
5745,1455979,2
5750,1455979,3
4545,1455979,2
1348,1455979,3
5752,1455979,2
5783,1307957,3
5948,1455979,3
4414,1455979,3
5949,1455979,4
5959,1455979,3
3070,1455979,3
5961,1455979,3
5962,1455979,4
312,1455979,3
2604,1455979,3
6183,1307957,3
6186,1307957,2
29,1307957,3
4858,1307957,4
6249,1455979,4
2847,1455979,3
1029,1306403,4
9163,1306403,2
5949,1306403,3
9538,1306403,4
9539,1306403,3
858,1306403,4
4612,1306403,3
9540,1306403,3
2222,1306403,3
8223,1306403,3
9543,1306403,3
2740,1306403,2
7659,1306403,3
3797,1306403,2
1042,1306403,2
794,1306403,3
9747,1306403,3
2946,1306403,2
9748,1306403,3
4752,1306403,3
1312,1306403,2
2072,1306403,3
3686,1306403,3
5374,1306403,3
1821,2170915,2
2228,2170915,4
459,2170915,1
303,2170915,3
2291,2170915,3
772,2170915,3
9932,2170915,3
8588,2170915,3
3935,2170915,3
995,2170915,3
9980,1306403,3
9981,1306403,3
9982,1306403,2
9320,1306403,3
1780,1306403,3
10175,1306403,3
6069,1306403,2
10183,1306403,2
6659,1306403,3
10184,1306403,3
1432,1306403,3
432,1306403,3
10202,1306403,3
5028,1306403,3
1906,2170915,3
3957,2170915,3
536,2170915,2
1442,2170915,3
6070,2170915,3
500,2170915,3
4181,2170915,2
10234,2170915,3
2742,1297589,5
10245,1297589,4
10246,1297589,3
943,1297589,5
7658,1297589,5
6072,1297589,5
4144,1297589,4
1821,1297589,4
3885,1297589,4
10248,1297589,5
2949,1297589,4
8455,1297589,4
10250,1297589,4
10251,1297589,4
10253,1297589,4
2530,1297589,5
3755,1297589,4
8112,1306403,3
10361,1306403,3
9706,1306403,3
342,1306403,2
317,1306403,3
660,1306403,3
1598,1306403,1
10370,1306403,5
2750,2170915,2
6905,2170915,2
4512,2170915,3
4545,2170915,3
10398,2170915,3
8983,2170915,4
10404,2170915,3
943,2170915,4
4126,1297589,3
2149,1297589,4
3242,1297589,5
10447,1297589,5
9747,1297589,5
6209,1297589,5
630,1297589,3
2385,1297589,4
3040,1297589,3
7055,1297589,4
1911,1297589,4
2358,1297589,4
3439,1297589,4
10540,1306403,5
5348,1306403,4
1011,1306403,3
10547,1306403,3
525,1306403,2
3106,1306403,3
10562,1305080,4
10563,1305080,3
363,1305080,4
5796,1305080,4
3440,1305080,4
2472,1305080,4
351,1305080,4
1911,1305080,3
10248,1305080,3
10568,1305080,4
2786,1305080,5
10569,1305080,5
2531,1305080,4
1071,1305080,4
6151,1305080,4
10640,2170915,2
2681,2170915,3
2695,2170915,4
704,2170915,3
1955,2170915,4
1314,2170915,3
1082,2170915,4
10547,2170915,3
5745,1297589,3
3643,1297589,5
10665,1297589,3
2955,1297589,3
7268,1297589,5
2741,1297589,5
1584,1297589,4
1315,1297589,4
2953,1297589,5
2446,1297589,4
7151,1297589,5
2096,1297589,5
10668,1297589,3
6575,1297589,5
10716,1306403,4
6775,1306403,4
2329,1306403,3
7569,1306403,2
7202,1306403,2
10757,10482125,4
1079,10482125,3
10760,10482125,3
351,10482125,3
212,10482125,3
291,10482125,3
1616,10482125,3
153,10482125,3
6917,10482125,4
1834,10482125,4
1911,10482125,3
2593,10482125,3
8883,10482125,3
1590,10482125,4
288,10482125,3
2334,1305080,5
2958,1305080,3
159,1305080,3
525,1305080,5
380,1305080,4
10767,1305080,4
1471,1305080,5
943,1305080,4
10772,1305080,4
3769,1305080,3
1843,1305080,5
3699,1305080,5
10778,1305080,5
794,1305080,4
2687,2170915,4
10827,2170915,2
10828,2170915,3
2623,2170915,2
2738,2170915,3
3440,2170915,3
4532,2170915,2
10831,2170915,3
3954,2170915,2
2616,2170915,3
626,1297589,4
2626,1297589,5
10855,1297589,4
2324,1297589,5
3533,1297589,4
532,1297589,5
10857,25836152,5
1919,25836152,3
2786,25836152,4
3162,1297589,5
4213,1297589,3
2738,1297589,3
2795,1297589,5
3003,1297589,5
522,1297589,4
943,25836152,3
2531,25836152,3
3304,25836152,3
2334,25836152,4
3280,1297589,4
10862,1297589,4
1925,1297589,5
10864,25836152,4
2102,25836152,5
2795,25836152,3
3935,25836152,4
728,25836152,3
3489,25836152,5
1264,25836152,3
10168,25836152,4
2338,10482125,3
363,10482125,3
3150,10482125,3
2538,10482125,4
303,10482125,3
1942,10482125,3
8886,10482125,3
10248,10482125,2
1584,10482125,5
10908,10482125,4
10909,10482125,3
3336,10482125,3
633,10482125,2
152,10482125,1
6645,1306403,4
3308,1306403,2
4444,1306403,3
1485,1306403,3
2745,1306403,3
2553,1306403,4
6464,1306403,4
2900,1305080,3
10234,1305080,4
4615,1305080,5
717,1305080,5
2459,1305080,4
10963,1305080,4
626,1305080,4
5623,1305080,4
3735,1305080,4
5497,2170915,3
858,2170915,4
4766,2170915,3
11015,2170915,4
4443,2170915,3
718,2170915,2
1471,2170915,4
3244,1297589,5
1920,1297589,4
4189,1297589,5
11044,1297589,5
2272,1297589,5
2328,1297589,5
11045,1297589,5
11052,1297589,5
2929,1297589,5
4885,1297589,5
1255,1297589,5
11054,1297589,5
2397,25836152,3
11090,25836152,4
368,25836152,3
3831,25836152,4
4582,25836152,1
1917,25836152,3
223,25836152,4
3798,25836152,4
6540,25836152,3
587,10482125,2
7346,10482125,3
738,10482125,3
11120,10482125,2
2750,10482125,2
8396,10482125,2
2291,10482125,3
11126,10482125,3
11128,10482125,3
3024,10482125,3
10707,10482125,3
7269,10482125,3
2616,10482125,4
10884,10482125,3
1320,10482125,4
4582,10482125,2
728,10482125,2
9698,1306403,2
2102,1306403,3
11137,1306403,4
2959,1306403,3
7166,1306403,2
10431,1306403,1
3927,1305080,4
11168,1305080,3
1442,1305080,4
4480,1305080,3
11170,1305080,5
11171,1305080,5
522,1305080,4
6458,1305080,5
11175,1305080,3
6176,1305080,4
517,1305080,4
1253,1305080,4
11207,2170915,2
2280,2170915,3
4404,2170915,4
5730,2170915,3
2271,2170915,3
6535,25836152,3
2291,25836152,4
5298,25836152,4
924,25836152,3
8295,25836152,4
6873,25836152,3
7191,25836152,2
3245,1297589,4
3243,1297589,5
359,1297589,4
11304,1297589,3
380,1297589,2
1347,1297589,4
11307,1297589,5
7085,1297589,4
553,10482125,2
4350,10482125,3
2796,10482125,3
4124,10482125,3
215,10482125,2
6090,10482125,3
2946,10482125,3
11346,10482125,3
9848,10482125,4
8983,10482125,1
11352,10482125,3
9714,2170915,3
2014,2170915,4
6072,2170915,4
11369,2170915,2
1315,1305080,4
359,1305080,4
632,1305080,4
11373,1305080,4
1878,1305080,4
985,1305080,3
288,1305080,4
11375,1305080,4
2149,1305080,4
2736,1305080,4
3850,1305080,4
2297,1305080,4
7096,1305080,4
11473,25836152,4
4399,25836152,3
11479,25836152,4
8046,25836152,4
10266,25836152,3
6183,1297589,4
168,1297589,4
1090,1297589,4
7667,1297589,4
2072,1297589,4
3079,1305080,4
6553,1305080,4
1137,1305080,4
11520,1305080,4
11521,1305080,4
4404,1305080,5
11522,1305080,4
8474,1305080,5
8465,1305080,3
1278,2170915,3
1145,2170915,3
1472,2170915,3
9884,1305080,4
4885,1305080,5
11526,1305080,4
11528,2170915,3
11533,2170915,4
11538,2170915,3
11540,2170915,2
10547,10482125,3
11545,10482125,3
2381,10482125,3
11550,10482125,4
4126,10482125,3
2275,10482125,4
11554,10482125,4
3849,25836152,4
2382,25836152,4
3074,25836152,4
9706,25836152,4
3149,25836152,4
3832,25836152,4
11671,25836152,2
4113,25836152,4
3538,25836152,2
323,25836152,2
979,1292878,3
1473,1292878,4
11679,1292878,4
9447,1292878,3
32,1292878,4
363,1292878,5
3216,1292878,3
1255,1292878,4
3313,1292878,4
3440,1292878,3
2067,1292878,4
3106,1297589,5
6815,1297589,4
11688,1297589,5
11692,1297589,4
11693,1297589,5
11331,1297589,4
11697,1297589,4
2396,2170915,2
4859,2170915,3
2263,2170915,3
11655,2170915,3
11709,10482125,3
11710,10482125,3
2096,10482125,3
2794,10482125,3
11716,10482125,3
6427,10482125,3
11717,10482125,2
1918,10482125,3
11718,10482125,4
1920,1305080,4
6649,1305080,4
9892,1305080,4
4609,1305080,4
541,1305080,5
11788,1305080,4
11799,1305080,5
11800,1305080,5
3762,1305080,2
4141,25836152,4
7055,25836152,3
11820,25836152,3
11821,25836152,3
11823,25836152,4
1103,25836152,4
215,25836152,4
168,25836152,2
11833,25836152,4
4334,1292878,5
10799,1292878,4
1590,1292878,3
3437,1292878,3
7128,1292878,5
943,1292878,3
2695,1292878,5
1834,1292878,3
11835,1292878,3
2798,1292878,5
4616,1292878,4
625,1292878,5
1878,1292878,4
12,2170915,3
8593,2170915,3
9816,2170915,2
3066,2170915,3
2900,2170915,3
1071,10482125,3
3731,10482125,3
4906,10482125,4
667,10482125,4
2342,10482125,3
10496,10482125,4
2745,10482125,3
11926,10482125,4
6807,10482125,3
7472,25836152,4
6885,25836152,5
1801,25836152,3
2794,25836152,4
2097,25836152,4
2272,1305080,5
3305,1305080,5
11960,1305080,4
11962,1305080,3
1143,1305080,3
1105,1292878,3
11521,1292878,3
10251,1292878,4
2625,1292878,4
2771,1292878,5
522,1292878,4
632,1292878,4
11991,1292878,3
2847,1292878,3
2797,1292878,3
10963,1292878,5
11992,1292878,5
2337,1292878,4
11995,1292878,4
2417,10482125,3
219,10482125,4
3952,10482125,2
6564,10482125,4
3031,10482125,1
9295,10482125,4
6797,10482125,3
12087,10482125,3
1909,10482125,2
905,10482125,2
2036,25836152,3
12116,25836152,3
11717,25836152,3
8970,25836152,3
2329,25836152,3
3735,25836152,3
12120,25836152,4
3252,25836152,4
4817,25836152,3
9085,1305080,4
12132,1305080,4
4394,1305080,4
3308,1305080,3
12140,1305080,2
2626,1292878,3
826,1292878,3
12162,1292878,3
8458,1292878,4
1102,1292878,5
2738,1292878,3
997,1292878,4
1090,25836152,4
1315,25836152,3
12280,25836152,4
2352,25836152,3
2929,10482125,3
3360,10482125,4
1090,10482125,3
3852,10482125,3
11863,10482125,3
9533,10482125,3
536,10482125,2
565,1305080,4
1835,1305080,4
2351,1305080,3
3775,1305080,3
2738,1305080,4
7204,1305080,4
11580,1292878,4
160,1292878,4
3452,1292878,5
11807,1292878,5
1564,1292878,1
8472,1292878,2
7268,1292878,2
12340,1292878,2
5730,1305080,3
11290,1305080,3
1062,1305080,3
168,1305080,3
3437,1305080,4
267,1305080,5
4332,1305080,5
12431,1305080,4
12440,25836152,3
7667,25836152,3
12443,25836152,3
3003,1292878,4
12479,1292878,4
168,1292878,4
2102,1292878,4
12490,1292878,4
9740,1292878,5
3082,10482125,3
12531,10482125,3
1315,10482125,3
2407,10482125,3
12566,25836152,4
2738,25836152,3
12569,25836152,3
2825,25836152,4
12622,1292878,5
2355,1292878,3
3324,1292878,4
12629,1292878,4
8465,1292878,4
3106,1292878,3
4679,10482125,2
3488,10482125,2
3437,10482125,3
2687,10482125,3
11056,10482125,4
3797,1298960,4
3864,1298960,4
1079,1298960,4
7254,1298960,3
2959,1298960,4
3686,1298960,3
2509,1298960,4
10404,1298960,3
4612,1298960,2
1910,1298960,5
1338,1298960,3
1918,1298960,3
13699,1298960,4
4517,1298960,4
9582,30361134,3
2338,30361134,4
2329,30361134,4
1893,30361134,4
728,30361134,4
1312,30361134,4
291,30361134,3
11137,30361134,5
10862,30361134,5
44,30361134,5
4885,1298960,4
2138,1298960,5
11137,1298960,5
1315,1298960,3
13810,1298960,4
794,1298960,4
3314,1298960,4
451,1298960,5
3184,1298960,3
2325,1298960,5
15,1298960,3
11044,1298960,2
2355,1298960,2
12832,1298960,4
6425,1298960,4
1315,30361134,3
3172,30361134,4
6540,30361134,3
11550,30361134,4
2531,30361134,4
13945,30361134,4
6084,30361134,4
1919,30361134,4
7658,1298960,4
1285,1298960,4
633,1298960,3
4179,1298960,5
2135,1298960,5
1923,1298960,4
1002,1298960,4
2328,1298960,3
13981,1298960,5
3688,30361134,4
2385,30361134,4
12265,30361134,3
2607,30361134,4
377,30361134,3
9865,30361134,5
9730,30361134,4
2096,30361134,5
212,30361134,4
11120,30361134,4
6090,30361134,4
9538,30361134,3
9515,30361134,3
14120,1298960,3
1584,1298960,4
162,1298960,3
4204,1298960,3
826,1298960,4
628,1298960,3
10183,1298960,4
2416,1298960,3
14245,1298960,5
5377,1298960,4
1801,1298960,4
3731,1298960,3
2072,1298960,3
718,1298960,4
2375,1298960,5
6301,1298960,3
10943,1298960,3
4440,1298960,3
3926,1298960,4
154,1298960,3
1682,1298960,4
1738,1298960,5
267,1298960,3
2887,1298960,4
2562,1298960,3
7764,1298960,3
6662,1298960,4
2904,1298960,4
5436,1298960,4
3937,1298960,4
13109,1298960,3
1925,1298960,2
2341,1298960,4
1347,1298960,4
3955,1293203,4
291,1293203,5
12812,1293203,4
381,1293203,4
1586,1293203,4
152,1293203,3
2538,1293203,5
1260,1293203,4
14893,1298960,4
12479,1298960,4
14956,1293203,4
922,1293203,3
5796,1293203,4
1131,1293203,4
3082,1293203,4
2824,1293203,5
1083,1293203,2
4752,1293203,4
9170,1293203,4
14979,1293203,4
27,1298960,3
9306,1298960,4
4978,1298960,3
15064,1298960,3
5243,1298960,3
7774,1298960,4
3166,1298960,4
2745,1293203,4
1942,1293203,4
914,1293203,2
4148,1293203,5
307,1293203,3
1594,1293203,4
1474,1293203,1
2354,1298960,4
10361,1298960,3
730,1293203,4
6414,1293203,5
15262,1293203,5
517,1293203,4
536,1293203,3
1442,1293203,3
4626,1293203,4
2954,1293203,4
6960,1293203,4
15268,1293203,5
3953,1293203,4
1590,6937813,3
351,6937813,4
5796,6937813,2
10757,6937813,4
1794,6937813,2
3024,6937813,3
3852,6937813,2
2613,6937813,3
4582,6937813,2
314,6937813,3
1090,6937813,3
3837,6937813,3
1590,1302119,5
3797,1302119,4
2786,1302119,5
3242,1302119,5
1078,1302119,4
2949,1302119,4
2531,1302119,4
1911,1302119,5
3928,1302119,5
14716,1302119,4
9077,1302119,4
7200,1302119,5
10234,1293854,3
1942,1293854,2
11574,1293854,3
3440,1293854,3
15351,1293854,3
3686,1293854,3
2948,1293854,3
2954,1293854,3
9538,1293854,4
7572,1293854,4
2675,1293854,4
2280,1293203,4
4213,1293203,4
3106,1293854,4
6072,1293854,4
1908,1293854,4
5949,1293203,4
6645,1293203,5
2623,1293203,3
8944,1293203,5
101,1293203,5
3054,1293203,3
310,1293203,5
2472,6937813,2
4349,6937813,3
3035,6937813,4
5302,6937813,3
525,6937813,3
2743,6937813,2
533,6937813,4
2530,6937813,3
2961,6937813,4
4414,6937813,2
7962,6937813,1
6748,6937813,3
15437,6937813,5
2337,6937813,4
5962,1293203,4
4582,1293203,3
5104,1293203,4
9733,1293203,4
450,1293203,4
13725,1293203,3
3184,1293854,3
8223,1293854,3
2149,1293854,3
2349,1293854,3
14120,1293854,4
2272,1293854,4
7570,1293854,3
2959,1293854,3
981,1293854,4
7753,1293854,2
9163,1293854,2
6748,1302119,4
2953,1302119,3
1925,1302119,5
15532,1302119,4
4561,1302119,3
3314,1302119,4
7204,1302119,4
2328,1302119,4
15540,1302119,4
15542,1302119,4
2335,1302119,5
451,6937813,4
5073,6937813,3
13945,6937813,2
1844,6937813,2
4679,6937813,5
15557,6937813,1
1416,1293854,3
6249,1293854,1
10554,1293854,3
5949,1293854,3
3560,1293854,3
15633,1293854,4
10248,1293854,3
15634,1293854,2
4350,1293854,4
6425,1293854,3
1332,1293854,1
4612,1293203,4
1347,1293203,4
1893,1293203,4
4852,1293203,4
826,1293203,4
7926,1293203,5
4001,1293203,4
12479,1302119,5
11788,1302119,5
3439,1302119,4
3437,1302119,5
11090,1302119,5
15661,1302119,3
2749,1302119,5
3548,1302119,5
3837,1302119,5
2888,1302119,5
444,1302119,5
11307,1302119,4
4615,1302119,5
156,6937813,2
5298,6937813,2
3420,6937813,3
3850,6937813,4
6530,6937813,4
2096,6937813,5
3381,1293854,4
342,1293854,3
15764,1293854,4
2958,1293854,3
2686,1293854,3
9540,1293854,5
2437,1293854,3
1843,1293854,3
15790,1293203,3
11240,1293203,4
11926,1293203,4
15437,1293203,4
15825,6937813,3
6151,6937813,1
3060,6937813,3
5615,6937813,5
477,1302119,5
15839,1302119,5
10562,1302119,4
4634,1302119,4
2263,6937813,1
9518,6937813,1
5615,1302119,5
2040,1302119,4
2632,1302119,5
2571,1302119,5
11512,1302119,5
12340,1302119,4
13912,1302119,3
159,1302119,4
1392,1293854,4
2750,1293854,3
10855,1293854,3
7774,1293854,3
5028,1293854,3
2351,1293854,3
618,1302119,4
8474,1302119,5
12601,1302119,5
16003,1302119,3
15035,1302119,5
3306,1302119,5
1920,1302119,4
16004,1302119,4
2272,1302119,3
628,1302119,4
3699,1302119,3
267,1302119,4
3769,1302119,4
12559,1293203,5
12144,1293203,4
3755,1293203,4
8223,6937813,3
12340,6937813,3
2695,6937813,3
4906,6937813,2
7659,6937813,3
1903,6937813,4
794,1293854,4
16165,1293854,3
16169,1302119,4
632,1302119,4
4440,1302119,4
16173,1302119,4
168,1302119,4
5247,1302119,5
10943,1302119,4
2902,1302119,3
635,1302119,5
6199,1293203,4
15532,1293203,3
7572,1293203,4
7058,1293203,3
2063,1293203,5
16248,1293203,4
920,1293203,4
7830,1293203,4
3023,1293203,5
2099,6937813,3
3315,6937813,3
16275,6937813,3
622,6937813,4
8983,6937813,1
2100,6937813,3
354,6937813,1
826,1293854,3
11331,1293854,2
3952,1302119,4
5616,1302119,5
826,1302119,4
13407,1302119,4
16275,1302119,5
823,1302119,4
3538,1302119,5
7161,1293203,4
1955,1293203,3
663,1293203,4
16458,1293203,4
10799,1293203,4
9699,1293854,3
1914,1293854,5
191,1293854,2
2862,1293854,3
2342,1293854,3
4646,1293854,3
12443,1293854,3
8046,1293854,3
12569,1302119,4
160,1302119,5
718,1302119,4
16629,1302119,2
16743,1293854,3
8546,1293854,4
9320,1293854,3
172,1293854,3
10148,1302119,4
7096,1302119,4
7875,1302119,4
7649,1302119,4
10261,1293854,4
3955,1293854,3
4895,1293854,3
1285,1293854,3
8432,1293854,3
1801,1302119,4
16979,1302119,4
16986,1302119,4
4189,1302119,4
17167,1302119,4
7830,1293854,4
17180,1293854,3
2329,1293854,3
1685,1293854,4
10757,26295860,4
5796,26295860,3
12707,26295860,4
17255,26295860,3
2333,26295860,4
2528,26295860,2
1590,26295860,5
5615,26295860,5
212,26295860,4
2327,26295860,3
6913,26295860,4
3304,26295860,3
3223,26295860,3
2334,26295860,3
11960,26295860,3
3026,26295860,3
376,26295860,3
380,26295860,4
1911,6788517,3
6913,6788517,3
8886,6788517,3
351,6788517,2
5474,6788517,4
3437,6788517,3
2958,6788517,3
17468,6788517,3
7349,6788517,3
17471,6788517,4
12443,6788517,3
1320,6788517,4
660,6788517,2
4783,6788517,2
2072,6788517,3
2394,6788517,2
16296,6788517,3
3535,6788517,3
12145,6788517,4
8774,6788517,3
2604,6788517,1
12004,6788517,2
16093,6788517,3
1557,6788517,1
9747,6788517,2
2707,1295635,4
10248,1295635,4
6748,1295635,5
9162,1295635,4
15790,1295635,4
9460,1295635,3
380,1295635,3
2744,1295635,4
2786,1295635,4
11600,1295635,5
342,1295635,2
536,1295635,5
4539,1295635,3
11550,6788517,3
7570,6788517,3
7917,6788517,2
17838,6788517,4
10557,6788517,3
17845,6788517,3
1332,6788517,2
858,1295635,4
9538,1295635,4
3043,1295635,3
354,1295635,3
1920,1295635,3
5026,1295635,4
4415,1295635,4
5959,1295635,3
7658,1295635,4
5376,1295635,1
504,1295635,3
738,6788517,3
2797,6788517,3
6295,6788517,4
2670,6788517,3
735,6788517,2
18028,6788517,2
13912,6788517,2
6930,6788517,2
352,6788517,4
5298,6788517,1
3301,1295635,3
4123,1295635,3
1798,1295635,4
5730,1295635,4
7962,1295635,3
6811,1295635,4
1315,1295635,3
8046,1295635,4
2437,1295635,3
352,1295635,4
16724,6788517,3
4609,6788517,3
10767,6788517,3
1968,6788517,3
3441,6788517,3
3928,6788517,4
7659,1295635,4
6070,1295635,4
9714,1295635,3
2847,1295635,3
359,1295635,3
5037,1295635,3
18318,1295635,4
18319,1295635,4
2682,1295635,4
6425,1295635,3
2349,1295635,3
3148,6788517,2
524,6788517,5
18384,6788517,5
2355,6788517,2
1876,6788517,3
15038,6788517,3
18387,6788517,3
15761,6788517,3
3336,6788517,3
6807,6788517,4
3314,1295635,3
9733,1295635,3
6726,1295635,3
1011,1295635,3
3440,1295635,3
4140,1295635,1
3762,1295635,3
9747,1295635,2
